1	5000		
2	4999		
3	4998		
4	4997		
5	4996		
6	4995		
7	4994		
8	4993		
9	4992		
10	4991		
11	4990		
12	4989		
13	4988		
14	4987		
15	4986		
16	4985		
17	4984		
18	4983		
19	4982		
20	4981		
21	4980		
22	4979		
23	4978		
24	4977		
25	4976		
26	4975		
27	4974		
28	4973		
29	4972		
30	4971		
31	4970		
32	4969		
33	4968		
34	4967		
35	4966		
36	4965		
37	4964		
38	4963		
39	4962		
40	4961		
41	4960		
42	4959		
43	4958		
44	4957		
45	4956		
46	4955		
47	4954		
48	4953		
49	4952		
50	4951		
51	4950		
52	4949		
53	4948		
54	4947		
55	4946		
56	4945		
57	4944		
58	4943		
59	4942		
60	4941		
61	4940		
62	4939		
63	4938		
64	4937		
65	4936		
66	4935		
67	4934		
68	4933		
69	4932		
70	4931		
71	4930		
72	4929		
73	4928		
74	4927		
75	4926		
76	4925		
77	4924		
78	4923		
79	4922		
80	4921		
81	4920		
82	4919		
83	4918		
84	4917		
85	4916		
86	4915		
87	4914		
88	4913		
89	4912		
90	4911		
91	4910		
92	4909		
93	4908		
94	4907		
95	4906		
96	4905		
97	4904		
98	4903		
99	4902		
100	4901		
101	4900		
102	4899		
103	4898		
104	4897		
105	4896		
106	4895		
107	4894		
108	4893		
109	4892		
110	4891		
111	4890		
112	4889		
113	4888		
114	4887		
115	4886		
116	4885		
117	4884		
118	4883		
119	4882		
120	4881		
121	4880		
122	4879		
123	4878		
124	4877		
125	4876		
126	4875		
127	4874		
128	4873		
129	4872		
130	4871		
131	4870		
132	4869		
133	4868		
134	4867		
135	4866		
136	4865		
137	4864		
138	4863		
139	4862		
140	4861		
141	4860		
142	4859		
143	4858		
144	4857		
145	4856		
146	4855		
147	4854		
148	4853		
149	4852		
150	4851		
151	4850		
152	4849		
153	4848		
154	4847		
155	4846		
156	4845		
157	4844		
158	4843		
159	4842		
160	4841		
161	4840		
162	4839		
163	4838		
164	4837		
165	4836		
166	4835		
167	4834		
168	4833		
169	4832		
170	4831		
171	4830		
172	4829		
173	4828		
174	4827		
175	4826		
176	4825		
177	4824		
178	4823		
179	4822		
180	4821		
181	4820		
182	4819		
183	4818		
184	4817		
185	4816		
186	4815		
187	4814		
188	4813		
189	4812		
190	4811		
191	4810		
192	4809		
193	4808		
194	4807		
195	4806		
196	4805		
197	4804		
198	4803		
199	4802		
200	4801		
201	4800		
202	4799		
203	4798		
204	4797		
205	4796		
206	4795		
207	4794		
208	4793		
209	4792		
210	4791		
211	4790		
212	4789		
213	4788		
214	4787		
215	4786		
216	4785		
217	4784		
218	4783		
219	4782		
220	4781		
221	4780		
222	4779		
